source,source_id,url,price,currency,property_type,land_area_m2,construction_area_m2,bedrooms,bathrooms,parking_spaces,age_years,price_per_construction_m2,price_per_land_m2,latitude,longitude,coordinate_quality,state,municipality,neighborhood,postal_code,street,inegi_cve_ageb,ageb_assignment_quality,population,occupied_housing,population_density,housing_density,car_ownership_ratio,internet_access_ratio,average_schooling,employment_ratio,establishments_500m,establishments_1km,retail_500m,retail_1km,restaurants_hotels_500m,restaurants_hotels_1km,health_500m,health_1km,education_500m,education_1km,financial_500m,financial_1km,professional_services_500m,professional_services_1km,training_readiness,market_segment,price_band,quality_flags
mercadolibre,MLM-5791168368,https://departamento.mercadolibre.com.mx/MLM-5791168368-excelente-departamento-con-roof-garden-privado-cuernavaca-morelos-_JM,3150000.0,MXN,departamento,193.0,103.0,3,2.0,2,,30582.52,,,,medium,Morelos,Cuernavaca,La Pradera,,,012A,approximate_coordinate,4133.0,1476.0,2395.155084562358,855.371135933714,0.7018970189701897,0.8638211382113821,13.53,0.9696021457308895,269,1081,61,337,47,129,12,75,21,64,2,10,22,41,B,residential,3M-5M,missing_coordinates
mercadolibre,MLM-4534534796,https://terreno.mercadolibre.com.mx/MLM-4534534796-terreno-en-venta-en-lomas-de-cocoyoc-_JM,5912500.0,MXN,terreno,1075.0,,,,,,,5500.0,,,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,land,5M-8M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4791784264,https://terreno.mercadolibre.com.mx/MLM-4791784264-terreno-residencial-a-la-venta-en-cuautla-morelos-ubicado-en-miguel-hidalgo-_JM,3700000.0,MXN,terreno,800.0,,,,,,,4625.0,,,medium,Morelos,Cuautla,Miguel Hidalgo,,,0620,approximate_coordinate,3394.0,977.0,6289.341047804352,1810.4555697421483,0.3541453428863869,0.5721596724667349,9.92,0.9731653888280394,282,1297,97,523,47,200,14,83,15,43,1,18,4,21,B,land,3M-5M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3054009757,https://departamento.mercadolibre.com.mx/MLM-3054009757-hermoso-departamento-2-recamaras-con-piscina-y-street-gym-en-yautepec-y-pet-park-_JM,1262500.0,MXN,departamento,69.0,75.0,2,2.0,1,,16833.33,,,,medium,Morelos,Yautepec,Felipe Neri,,,0502,approximate_coordinate,4591.0,1380.0,4856.398831602696,1459.7757324355741,0.4608695652173913,0.586231884057971,10.47,0.9813084112149533,236,659,88,249,42,89,11,26,7,14,1,6,2,11,B,residential,1M-2M,missing_coordinates
mercadolibre,MLM-3200946725,https://departamento.mercadolibre.com.mx/MLM-3200946725-departamento-con-roof-garden-propio-amplio-ideal-para-descansar-_JM,1200000.0,MXN,departamento,50.0,50.0,2,2.0,2,,24000.0,,,,medium,Morelos,Jiutepec,Progreso,,,0067,approximate_coordinate,3675.0,1094.0,3309.5309493047475,985.2045873576582,0.5246800731261426,0.6709323583180987,10.74,0.969558599695586,123,616,49,295,14,67,4,17,4,13,0,0,1,2,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3227757771,https://departamento.mercadolibre.com.mx/MLM-3227757771-venta-departamento-2-ambientes-chulavista-_JM,2350000.0,MXN,departamento,100.0,100.0,2,2.0,2,,23500.0,,,,medium,Morelos,Cuernavaca,Chulavista,,,1005,approximate_coordinate,5061.0,1541.0,3964.6664536657595,1207.1825736216035,0.49059052563270605,0.7501622323166774,11.51,0.9756540697674418,123,1668,29,662,16,246,13,122,6,54,4,26,4,98,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4532067472,https://terreno.mercadolibre.com.mx/MLM-4532067472-terreno-en-venta-en-lomas-de-cocoyoc-_JM,4014500.0,MXN,terreno,647.0,,,,,,,6204.79,,,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,land,3M-5M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3054025053,https://departamento.mercadolibre.com.mx/MLM-3054025053-departamento-2-recamaras-con-piscina-street-gym-y-pet-park-en-yautepec-morelos-_JM,1262500.0,MXN,departamento,69.0,75.0,2,2.0,1,,16833.33,,,,medium,Morelos,Yautepec,Felipe Neri,,,0502,approximate_coordinate,4591.0,1380.0,4856.398831602696,1459.7757324355741,0.4608695652173913,0.586231884057971,10.47,0.9813084112149533,236,659,88,249,42,89,11,26,7,14,1,6,2,11,B,residential,1M-2M,missing_coordinates
mercadolibre,MLM-3002649895,https://departamento.mercadolibre.com.mx/MLM-3002649895-depto-en-condominio-vista-bela-con-alberca-a-10-min-de-blv-_JM,995000.0,MXN,departamento,60.0,60.0,2,2.0,1,,16583.33,,,,medium,Morelos,Jiutepec,Progreso,,,0067,approximate_coordinate,3675.0,1094.0,3309.5309493047475,985.2045873576582,0.5246800731261426,0.6709323583180987,10.74,0.969558599695586,123,616,49,295,14,67,4,17,4,13,0,0,1,2,B,residential,<1M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3077846581,https://departamento.mercadolibre.com.mx/MLM-3077846581-estrena-departamento-o-casa-con-alberca-a-5-minutos-de-galerias-plusvalia-garantizada-aceptamos-todos-los-creditos-_JM,1760000.0,MXN,casa,60.0,60.0,2,2.0,2,,29333.33,,,,medium,Morelos,Cuernavaca,Chipitlan,,,0401,approximate_coordinate,4260.0,1416.0,5872.738090755191,1952.0650555186267,0.6016949152542372,0.7853107344632768,12.64,0.9814424293547026,315,581,143,225,55,73,10,88,6,12,2,4,9,19,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4532041374,https://terreno.mercadolibre.com.mx/MLM-4532041374-terreno-en-venta-en-lomas-de-cocoyoc-_JM,4670568.0,MXN,terreno,741.0,,,,,,,6303.06,,,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,land,3M-5M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5585278090,https://departamento.mercadolibre.com.mx/MLM-5585278090-hermoso-depto-en-yautepec-2-rec-en-residencial-con-piscina-amenidades-_JM,1262500.0,MXN,departamento,69.0,75.0,2,2.0,1,,16833.33,,,,medium,Morelos,Yautepec,Felipe Neri,,,0502,approximate_coordinate,4591.0,1380.0,4856.398831602696,1459.7757324355741,0.4608695652173913,0.586231884057971,10.47,0.9813084112149533,236,659,88,249,42,89,11,26,7,14,1,6,2,11,B,residential,1M-2M,missing_coordinates
mercadolibre,MLM-5511353314,https://departamento.mercadolibre.com.mx/MLM-5511353314-venta-de-departamento-con-alberca-en-xochitepec-morelos-_JM,1400000.0,MXN,departamento,57.0,51.0,0,2.0,1,,27450.98,,,,medium,Morelos,Xochitepec,Atlacholoaya,,,0473,approximate_coordinate,4533.0,1113.0,3774.8340204221518,926.8454146767824,0.31626235399820307,0.2407906558849955,7.74,0.9912971404890178,202,236,100,115,22,24,4,6,4,7,0,0,1,1,B,residential,1M-2M,missing_coordinates
mercadolibre,MLM-3227682563,https://departamento.mercadolibre.com.mx/MLM-3227682563-loft-en-venta-condominio-altea-jardines-de-reforma-ii-cuernavaca-_JM,2800000.0,MXN,departamento,50.0,50.0,4,2.0,2,,56000.0,,,,medium,Morelos,Cuernavaca,Jardines De Reforma,,,0721,approximate_coordinate,2498.0,796.0,1688.719393048735,538.1187497465145,0.8165829145728644,0.8932160804020101,13.3,0.9615082482325216,161,921,25,248,37,177,25,95,8,37,4,20,14,44,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3054010939,https://departamento.mercadolibre.com.mx/MLM-3054010939-bonito-departamento-2-recamaras-con-piscina-street-gym-y-pet-park-en-yautepec-_JM,1262500.0,MXN,departamento,69.0,75.0,2,2.0,1,,16833.33,,,,medium,Morelos,Yautepec,Felipe Neri,,,0502,approximate_coordinate,4591.0,1380.0,4856.398831602696,1459.7757324355741,0.4608695652173913,0.586231884057971,10.47,0.9813084112149533,236,659,88,249,42,89,11,26,7,14,1,6,2,11,B,residential,1M-2M,missing_coordinates
mercadolibre,MLM-2643948247,https://departamento.mercadolibre.com.mx/MLM-2643948247-departamento-penthouse-en-venta-en-lomas-de-cortes-_JM,3950000.0,MXN,departamento,90.0,95.0,2,2.0,2,,41578.95,,,,medium,Morelos,Cuernavaca,Lomas De Cortes,,,0717,approximate_coordinate,4653.0,1465.0,6525.631889820488,2054.5993377577943,0.6621160409556314,0.8552901023890785,12.51,0.9622166246851386,266,1045,86,372,46,175,14,66,15,39,4,10,10,36,B,residential,3M-5M,missing_coordinates
mercadolibre,MLM-2926694113,https://departamento.mercadolibre.com.mx/MLM-2926694113-departamentos-en-venta-en-cocoyoc-yautepec-morelos-_JM,1463000.0,MXN,departamento,65.81,65.81,0,2.0,1,,22230.66,,,,medium,Morelos,Yautepec,Cocoyoc,,,0201,approximate_coordinate,4208.0,1234.0,3679.966722951729,1079.1537395728217,0.38006482982171796,0.5380875202593193,9.52,0.9859034600598034,288,527,142,263,41,84,8,16,4,15,0,0,3,4,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5229571946,https://departamento.mercadolibre.com.mx/MLM-5229571946-penthouses-en-morelos-con-alberca-900000-aplica-para-credi-_JM,1200000.0,MXN,departamento,10.0,80.0,1,1.0,1,,15000.0,,,,medium,Morelos,Jiutepec,Progreso,,,0067,approximate_coordinate,3675.0,1094.0,3309.5309493047475,985.2045873576582,0.5246800731261426,0.6709323583180987,10.74,0.969558599695586,123,616,49,295,14,67,4,17,4,13,0,0,1,2,B,residential,1M-2M,"missing_coordinates,suspicious_surface_pair"
mercadolibre,MLM-2897440679,https://terreno.mercadolibre.com.mx/MLM-2897440679-oportunidad-se-vende-terreno-500-o-1000-metros-a-un-lado-de-sams-cuautla-_JM,2000000.0,MXN,terreno,1000.0,,,,,,,2000.0,,,medium,Morelos,Cuautla,Lázaro Cárdenas,,,0368,approximate_coordinate,1914.0,476.0,3580.4896156099,890.4456933282719,0.47058823529411764,0.5105042016806722,9.39,0.9818763326226013,293,726,144,318,35,115,8,22,7,11,0,2,3,8,B,land,2M-3M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2930597693,https://departamento.mercadolibre.com.mx/MLM-2930597693-departamentos-en-venta-en-cocoyoc-yautepec-morelos-_JM,2495937.0,MXN,departamento,82.13,82.13,0,2.0,2,,30390.08,,,,medium,Morelos,Yautepec,Cocoyoc,,,0201,approximate_coordinate,4208.0,1234.0,3679.966722951729,1079.1537395728217,0.38006482982171796,0.5380875202593193,9.52,0.9859034600598034,288,527,142,263,41,84,8,16,4,15,0,0,3,4,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5439223548,https://departamento.mercadolibre.com.mx/MLM-5439223548-dos-departamentos-remodelados-en-venta-parador-hacienda-san-_JM,2700000.0,MXN,departamento,186.0,186.0,2,3.0,3,,14516.13,,,,medium,Morelos,Jiutepec,Emiliano Zapata,,,0067,approximate_coordinate,3675.0,1094.0,3309.5309493047475,985.2045873576582,0.5246800731261426,0.6709323583180987,10.74,0.969558599695586,19,523,9,246,2,62,1,19,1,13,0,0,0,2,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5376528522,https://departamento.mercadolibre.com.mx/MLM-5376528522-departamento-santa-fe-lifestyle-xochitepec-morelos-_JM,2350000.0,MXN,departamento,96.0,96.0,5,2.0,2,,24479.17,,,,medium,Morelos,Xochitepec,Atlacholoaya,,,0473,approximate_coordinate,4533.0,1113.0,3774.8340204221518,926.8454146767824,0.31626235399820307,0.2407906558849955,7.74,0.9912971404890178,202,236,100,115,22,24,4,6,4,7,0,0,1,1,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2720564119,https://departamento.mercadolibre.com.mx/MLM-2720564119-departamento-en-venta-en-tetela-cuernavaca-_JM,2500000.0,MXN,departamento,225.0,150.0,3,2.0,2,,16666.67,,,,medium,Morelos,Cuernavaca,Tetela Del Monte,,,051A,approximate_coordinate,6076.0,1649.0,2685.5540217268144,728.8476928616716,0.4329896907216495,0.6300788356579745,10.09,0.9791542584871947,233,520,133,304,31,61,8,14,1,12,1,1,2,8,B,residential,2M-3M,missing_coordinates
mercadolibre,MLM-3006163883,https://departamento.mercadolibre.com.mx/MLM-3006163883-departamento-en-oacalco-con-roofgarden-_JM,2250000.0,MXN,departamento,153.0,153.0,5,3.0,3,,14705.88,,,,medium,Morelos,Yautepec,Oacalco,,,0998,approximate_coordinate,1525.0,464.0,2251.084906966465,684.9202602179932,0.375,0.48060344827586204,10.06,0.9882198952879581,183,199,76,82,36,37,6,6,7,7,0,0,2,3,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2853171345,https://departamento.mercadolibre.com.mx/MLM-2853171345-departamento-jiutepec-_JM,1188000.0,MXN,departamento,60.0,60.0,2,2.0,1,,19800.0,,,,medium,Morelos,Jiutepec,Vista Hermosa,,,0692,approximate_coordinate,4084.0,1127.0,4417.972614073187,1219.161394725877,0.318544809228039,0.5048802129547472,8.73,0.9756769160165213,117,421,74,203,8,35,2,13,0,14,0,1,0,4,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5824022714,https://departamento.mercadolibre.com.mx/MLM-5824022714-se-vende-departamento-en-condominio-ceiba-emiliano-zapata-morelos-_JM,1100000.0,MXN,departamento,74.0,74.0,4,2.0,2,,14864.86,,,,medium,Morelos,Emiliano Zapata,Emiliano Zapata,,,0038,approximate_coordinate,4664.0,1272.0,11925.068484559137,3252.2914048797647,0.2940251572327044,0.5345911949685535,9.3,0.9810126582278481,788,1784,414,892,76,207,33,62,17,30,6,12,13,23,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5759035700,https://departamento.mercadolibre.com.mx/MLM-5759035700-departamento-en-venta-149-m2-3-recamaras-3-banos-completos-_JM,3750000.0,MXN,departamento,149.0,149.0,3,3.0,3,,25167.79,,,,medium,Morelos,Temixco,Burgos,,,0918,approximate_coordinate,471.0,152.0,5847.590513522652,1887.1205054255693,0.39473684210526316,0.6578947368421053,11.27,1.0,33,199,14,105,1,20,1,4,4,8,0,0,1,3,B,residential,3M-5M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2748679689,https://departamento.mercadolibre.com.mx/MLM-2748679689-departamento-en-venta-en-cuernavaca-seguridad-24hrs-_JM,2800000.0,MXN,departamento,2000.0,90.0,2,2.0,2,,31111.11,,,,medium,Morelos,Cuernavaca,Tlaltenango,,,012A,approximate_coordinate,4133.0,1476.0,2395.155084562358,855.371135933714,0.7018970189701897,0.8638211382113821,13.53,0.9696021457308895,170,592,44,169,21,79,15,31,19,42,2,10,5,27,B,residential,2M-3M,"missing_coordinates,suspicious_surface_pair"
mercadolibre,MLM-3009382263,https://departamento.mercadolibre.com.mx/MLM-3009382263-departamento-con-roff-en-oacalco-_JM,2250000.0,MXN,departamento,153.0,153.0,5,3.0,3,,14705.88,,,,medium,Morelos,Yautepec,Oacalco,,,0998,approximate_coordinate,1525.0,464.0,2251.084906966465,684.9202602179932,0.375,0.48060344827586204,10.06,0.9882198952879581,183,199,76,82,36,37,6,6,7,7,0,0,2,3,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5439143118,https://departamento.mercadolibre.com.mx/MLM-5439143118-oprtunidad-de-inversin-departamento-en-venta-en-lomas-de-c-_JM,7500000.0,MXN,departamento,1109.0,302.0,3,2.0,2,,24834.44,,,,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,residential,5M-8M,missing_coordinates
mercadolibre,MLM-5811579362,https://departamento.mercadolibre.com.mx/MLM-5811579362-departamento-en-altos-de-oaxtepec-preventa-_JM,1799000.0,MXN,departamento,94.0,94.0,4,2.0,2,,19138.3,,,,medium,Morelos,Yautepec,Altos De Oaxtepec,,,0610,approximate_coordinate,122.0,44.0,220.311520394528,79.4566139127806,0.7954545454545454,0.7045454545454546,11.64,0.9245283018867925,0,3,0,0,0,0,0,1,0,1,0,0,0,0,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5330777556,https://departamento.mercadolibre.com.mx/MLM-5330777556-departamento-en-venta-en-morelos-emiliano-zapata-_JM,1250000.0,MXN,departamento,50.0,50.0,3,2.0,1,,25000.0,,,,medium,Morelos,Emiliano Zapata,Modesto Rangel,,,0269,approximate_coordinate,3079.0,985.0,2243.575931821806,717.7402704918737,0.8395939086294416,0.8913705583756345,13.39,0.9699754901960784,62,319,23,144,10,36,1,4,0,5,0,1,0,1,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2904775199,https://departamento.mercadolibre.com.mx/MLM-2904775199-departamento-en-venta-149-m2-3-recamaras-3-banos-completos-_JM,3750000.0,MXN,departamento,149.0,149.0,3,3.0,3,,25167.79,,,,medium,Morelos,Temixco,Burgos,,,0918,approximate_coordinate,471.0,152.0,5847.590513522652,1887.1205054255693,0.39473684210526316,0.6578947368421053,11.27,1.0,33,199,14,105,1,20,1,4,4,8,0,0,1,3,B,residential,3M-5M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5633123440,https://departamento.mercadolibre.com.mx/MLM-5633123440-loft-en-venta-condominio-altea-jardines-de-reforma-ii-cuernavaca-_JM,2800000.0,MXN,departamento,50.0,50.0,2,1.0,1,,56000.0,,,,medium,Morelos,Cuernavaca,Jardines De Reforma,,,0721,approximate_coordinate,2498.0,796.0,1688.719393048735,538.1187497465145,0.8165829145728644,0.8932160804020101,13.3,0.9615082482325216,161,921,25,248,37,177,25,95,8,37,4,20,14,44,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5369657832,https://departamento.mercadolibre.com.mx/MLM-5369657832-departamento-en-venta-en-morelos-cascadas-de-cocoyoc-oaxtepec-_JM,2650000.0,MXN,departamento,104.0,104.0,5,2.0,2,,25480.77,,,,medium,Morelos,Yautepec,Real de Oaxtepec,,,0409,approximate_coordinate,288.0,100.0,353.56376816215766,122.76519727852695,0.83,0.79,11.66,0.9645390070921985,2,44,1,12,0,11,0,2,0,0,0,0,0,0,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5573424364,https://departamento.mercadolibre.com.mx/MLM-5573424364-pre-venta-de-departamentos-centro-de-jiutepec-morelosclave-4287-_JM,1417500.0,MXN,departamento,72.0,72.0,0,2.0,1,,19687.5,,,,medium,Morelos,Jiutepec,Centro Jiutepec,,,1084,approximate_coordinate,2129.0,704.0,6005.284940640889,1985.7776412452727,0.5710227272727273,0.8181818181818182,12.54,0.9747211895910781,545,1899,218,865,75,232,27,74,32,49,12,16,9,29,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2784891811,https://departamento.mercadolibre.com.mx/MLM-2784891811-departamento-en-venta-san-anton-cuernavaca-puente-2000-_JM,2000000.0,MXN,departamento,70.0,70.0,4,2.0,2,,28571.43,,,,medium,Morelos,Cuernavaca,San Antón,,,0986,approximate_coordinate,3987.0,1161.0,7790.625045113483,2268.6018754393663,0.4453057708871662,0.7002583979328165,11.3,0.9738717339667459,297,1880,137,770,34,262,4,99,8,49,0,46,8,95,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2945637589,https://departamento.mercadolibre.com.mx/MLM-2945637589-departamento-en-venta-en-fraccionamiento-la-loma-_JM,1400000.0,MXN,departamento,45.0,45.0,2,2.0,1,,31111.11,,,,medium,Morelos,Atlatlahucan,San Juan Texcalpan,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3871630662,https://terreno.mercadolibre.com.mx/MLM-3871630662-terreno-en-cuautla-morelos-venta-con-alberca-excelente-jardin-_JM,3750000.0,MXN,terreno,835.0,,2,,,,,4491.02,,,medium,Morelos,Cuautla,Lázaro Cárdenas,,,0368,approximate_coordinate,1914.0,476.0,3580.4896156099,890.4456933282719,0.47058823529411764,0.5105042016806722,9.39,0.9818763326226013,293,726,144,318,35,115,8,22,7,11,0,2,3,8,B,land,3M-5M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2582345675,https://departamento.mercadolibre.com.mx/MLM-2582345675-departamento-en-venta-yautepec-morelos-_JM,1214700.0,MXN,departamento,89.0,89.0,2,2.0,2,,13648.31,,,,medium,Morelos,Yautepec,Felipe Neri,,,0502,approximate_coordinate,4591.0,1380.0,4856.398831602696,1459.7757324355741,0.4608695652173913,0.586231884057971,10.47,0.9813084112149533,236,659,88,249,42,89,11,26,7,14,1,6,2,11,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5445128238,https://departamento.mercadolibre.com.mx/MLM-5445128238-departamento-en-venta-en-jiutepec-morelos-centro-_JM,2300000.0,MXN,departamento,78.0,78.0,5,2.0,2,,29487.18,,,,medium,Morelos,Jiutepec,Centro Jiutepec,,,1084,approximate_coordinate,2129.0,704.0,6005.284940640889,1985.7776412452727,0.5710227272727273,0.8181818181818182,12.54,0.9747211895910781,545,1899,218,865,75,232,27,74,32,49,12,16,9,29,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4476112180,https://departamento.mercadolibre.com.mx/MLM-4476112180-paraiso-country-club-departamento-con-amplios-espacios-4-recamaras-alberca-jacuzzi-pool-bar-_JM,6200000.0,MXN,departamento,187.66,187.66,4,4.0,4,,33038.47,,,,medium,Morelos,Emiliano Zapata,Emiliano Zapata,,,0038,approximate_coordinate,4664.0,1272.0,11925.068484559137,3252.2914048797647,0.2940251572327044,0.5345911949685535,9.3,0.9810126582278481,788,1784,414,892,76,207,33,62,17,30,6,12,13,23,B,residential,5M-8M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2985878831,https://terreno.mercadolibre.com.mx/MLM-2985878831-terreno-en-venta-en-parque-industrial-cuautla-_JM,5056000.0,MXN,terreno,5056.0,,,,,,,1000.0,,,medium,Morelos,Ayala,Ciudad Ayala,,,0039,approximate_coordinate,2879.0,820.0,5071.30302452846,1444.4141994141498,0.4402439024390244,0.5597560975609757,10.83,0.9796472184531886,356,513,168,222,52,69,11,16,7,10,2,2,5,6,B,land,5M-8M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5553735570,https://departamento.mercadolibre.com.mx/MLM-5553735570-loft-de-lujo-en-venta-en-oaxtepec-morelos-amenidades-premium-_JM,1800000.0,MXN,departamento,42.0,42.0,1,1.0,1,,42857.14,,,,medium,Morelos,Yautepec,Oaxtepec Centro,,,0273,approximate_coordinate,45.0,12.0,30.915232939279242,8.244062117141132,0.5833333333333334,0.6666666666666666,11.36,1.0,49,557,13,222,28,184,0,20,4,9,0,2,0,11,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5445165554,https://departamento.mercadolibre.com.mx/MLM-5445165554-departamento-en-venta-en-residencial-magnolia-jiutepec-morelos-_JM,1585000.0,MXN,departamento,65.0,65.0,3,2.0,1,,24384.62,,,,medium,Morelos,Jiutepec,Centro Jiutepec,,,1084,approximate_coordinate,2129.0,704.0,6005.284940640889,1985.7776412452727,0.5710227272727273,0.8181818181818182,12.54,0.9747211895910781,545,1899,218,865,75,232,27,74,32,49,12,16,9,29,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2798041817,https://departamento.mercadolibre.com.mx/MLM-2798041817-departamento-en-venta-en-condominio-horizontal-la-loma-_JM,1275000.0,MXN,departamento,62.0,62.0,0,2.0,1,,20564.52,,,,medium,Morelos,Atlatlahucan,San Juan Texcalpan,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5428243280,https://terreno.mercadolibre.com.mx/MLM-5428243280-terreno-en-venta-en-cuautla-_JM,1350000.0,MXN,terreno,423.0,,,,,,,3191.49,,,medium,Morelos,Cuautla,Hermenegildo Galeana,,,0476,approximate_coordinate,2592.0,802.0,6350.453763750154,1964.9166352344228,0.4077306733167082,0.6458852867830424,11.07,0.9784122562674095,497,1496,178,557,78,259,40,95,12,43,2,18,13,25,B,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4514372026,https://departamento.mercadolibre.com.mx/MLM-4514372026-departamento-en-cuernavaca-morelos-modelo-cascadas-con-alberca-y-lago-artificial-_JM,4080000.0,MXN,departamento,128.77,128.77,3,2.0,2,,31684.4,,,,medium,Morelos,Yautepec,Real de Oaxtepec,,,0409,approximate_coordinate,288.0,100.0,353.56376816215766,122.76519727852695,0.83,0.79,11.66,0.9645390070921985,2,44,1,12,0,11,0,2,0,0,0,0,0,0,B,residential,3M-5M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3084897379,https://departamento.mercadolibre.com.mx/MLM-3084897379-departamento-en-pb-con-jardin-santa-fe-lifestyle-xochitepec-_JM,2350000.0,MXN,departamento,96.0,96.0,5,2.0,2,,24479.17,,,,medium,Morelos,Xochitepec,Atlacholoaya,,,0473,approximate_coordinate,4533.0,1113.0,3774.8340204221518,926.8454146767824,0.31626235399820307,0.2407906558849955,7.74,0.9912971404890178,202,236,100,115,22,24,4,6,4,7,0,0,1,1,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5762621778,https://departamento.mercadolibre.com.mx/MLM-5762621778-departamento-en-venta-en-tetela-del-monte-cuernavaca-morelos-_JM,2390000.0,MXN,departamento,282.0,120.0,2,3.0,3,,19916.67,,,,medium,Morelos,Cuernavaca,Tetela Del Monte,,,051A,approximate_coordinate,6076.0,1649.0,2685.5540217268144,728.8476928616716,0.4329896907216495,0.6300788356579745,10.09,0.9791542584871947,233,520,133,304,31,61,8,14,1,12,1,1,2,8,B,residential,2M-3M,missing_coordinates
mercadolibre,MLM-5641715946,https://departamento.mercadolibre.com.mx/MLM-5641715946-departamento-en-venta-en-atlatlahucan-_JM,1200000.0,MXN,departamento,85.0,85.0,3,2.0,1,,14117.65,,,,medium,Morelos,Atlatlahucan,San Juan Texcalpan,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
